Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
27,14780.664070473023,84,597730.9825151244,11,1,Brasil,5.0,0,4,1,1,0,0,0,0,3,89882.37477192338,0
46,22943.840637533955,26,861923.2103512575,11,1,Brasil,13.75,1,8,4,5,1,1,0,1,6,94318.55243906753,1
33,14275.078781357795,96,1928416.5278484276,16,0,Brasil,13.75,1,12,4,3,0,0,0,1,9,467065.2535514094,0
53,9480.45504970914,13,1309601.3457210776,3,0,EUA,5.0,0,3,3,3,0,1,0,0,1,358868.25795587007,1
37,13391.664312483534,69,1567919.120260599,15,1,EUA,13.75,1,10,5,5,1,1,1,1,5,421623.94566283113,1
62,19122.554397910833,44,657764.6715887755,13,1,EUA,5.0,0,1,1,1,0,1,0,0,0,119737.59287191225,0
54,19318.250385284955,106,297580.49748811196,7,1,Alemanha,13.75,0,1,3,3,0,0,0,1,0,36512.90851315934,0
39,9698.650527827684,53,520872.68440752634,5,1,EUA,2.0,1,9,4,4,1,1,1,1,6,121519.91097468909,1
24,13012.734782797195,51,520370.705088649,12,0,Brasil,13.75,0,6,2,3,1,0,0,0,3,56449.60673878654,0
40,6282.932481315419,13,1170399.5033039202,3,0,Brasil,13.75,0,0,3,3,0,0,0,0,0,202776.006993166,0
58,15298.674498765718,41,689527.5535855071,12,0,EUA,13.75,0,1,3,4,0,1,0,1,1,199369.53972127056,1
57,18213.418796223577,11,1716223.7400232248,5,0,Brasil,5.0,1,8,5,5,1,1,0,1,6,447009.1140866543,1
46,12159.197816464064,37,1977203.5932806311,19,2,Brasil,13.75,1,10,4,5,1,1,0,1,7,237674.86980358366,1
33,9330.463782559487,60,693163.8264742624,19,0,Brasil,2.0,0,4,2,2,0,0,0,0,2,239482.8213909955,0
55,13440.52380511025,32,1413069.9446371514,1,0,Alemanha,13.75,0,2,1,2,0,0,0,0,1,306024.9500220167,0
45,13669.836125452664,45,1318398.298021534,12,0,Brasil,13.75,0,2,3,4,1,0,0,1,0,338350.68674032774,1
65,12324.575327398481,106,396980.35058724013,6,1,Brasil,5.0,0,2,2,3,0,0,0,0,2,124362.00556257127,0
55,12714.860497343812,18,1836837.1036930617,18,1,Alemanha,13.75,1,8,5,5,0,1,0,1,4,434630.02549554955,0
48,11304.740598122517,93,406890.7485049185,16,0,Brasil,13.75,1,11,5,5,1,0,1,1,7,70189.4753950924,1
31,15983.819712905624,79,1476544.6920227006,11,0,Brasil,13.75,1,9,4,5,1,1,0,0,5,486831.13602795766,1
50,14944.909780660508,20,701743.1881258818,10,2,EUA,13.75,0,3,1,1,0,0,0,1,1,210305.05607424994,1
26,8067.587411423403,44,740492.3183478529,3,2,Brasil,13.75,0,0,2,2,0,0,0,0,1,218963.92093134305,0
44,7957.637587365622,36,916343.615249031,18,1,EUA,13.75,0,4,3,3,0,0,0,0,2,130563.61762606657,0
41,10982.502331893753,69,1730370.8763297277,12,0,Brasil,13.75,0,6,2,1,0,0,0,0,3,570844.5458787939,0
30,14947.348496420716,104,289101.36360731215,14,1,Brasil,13.75,1,10,5,5,1,1,1,0,5,38514.79146507885,1
43,12592.229655563258,37,118593.45989116028,4,1,EUA,13.75,0,4,1,2,0,0,0,1,1,18067.010694433397,1
46,9427.398359509378,33,810061.229638425,10,0,Brasil,13.75,0,1,3,3,0,0,0,1,0,279649.3355053687,0
68,13046.074386903321,82,120614.3472927553,7,1,Brasil,13.75,0,5,1,2,0,0,0,0,3,31643.931111816597,0
66,10676.757921910912,19,1378325.7572843067,16,1,EUA,2.0,0,7,2,3,0,0,0,0,4,435814.40050318977,0
60,15521.945840896526,51,1523046.8993041543,9,1,Brasil,13.75,0,5,1,2,0,1,0,1,4,339956.0355416291,0
45,13332.23374026819,32,1710877.6655589852,3,1,Brasil,2.0,0,6,3,3,0,0,0,1,4,359583.47077162855,0
45,10738.887250191425,106,1490246.0685123578,2,1,Alemanha,13.75,0,5,3,4,0,0,0,0,2,189771.8267582132,0
25,12926.075088185846,22,1833539.2734484314,6,1,Brasil,5.0,0,4,2,2,0,1,0,0,3,389891.2522237933,0
40,17260.192238096806,105,1499119.234219212,10,1,Brasil,13.75,1,13,3,4,1,1,0,1,7,382837.6997037991,1
46,9721.47969381449,1,1872790.523358019,4,1,Brasil,13.75,0,7,2,3,0,0,0,0,3,609053.9726043803,0
22,13610.627926588644,54,394290.4804766327,4,1,Brasil,2.0,0,1,2,2,0,0,0,1,1,124015.17152848099,0
59,11718.158638136018,89,1004727.6344067832,10,1,Brasil,13.75,1,10,3,4,1,0,0,1,7,297337.51366161945,1
24,13707.934735448398,20,1987921.8934127684,10,2,Brasil,13.75,0,2,2,3,0,0,0,0,1,423398.5102540835,0
59,9381.740233617078,58,1366340.5832600042,13,1,Brasil,2.0,0,3,1,2,0,0,0,0,1,172387.21839794936,0
53,12441.341732637504,35,1758495.8247986222,6,1,Brasil,13.75,0,3,2,2,1,0,1,0,3,193457.81436428087,1
58,16431.293129667203,109,70483.64972738191,7,1,Brasil,13.75,0,0,2,2,0,0,0,0,0,8028.962256424355,0
44,8251.97207501557,70,1744798.2181511903,5,1,Brasil,13.75,0,7,1,2,1,0,0,0,5,366673.2006764953,0
63,6682.3795866996725,70,1398449.3367984744,15,2,EUA,13.75,1,12,5,4,1,0,0,1,8,355987.47438718914,1
19,6834.177742052143,61,349803.3136355442,8,1,Brasil,5.0,0,1,2,2,0,0,0,0,0,59085.991861757786,0
42,7317.349879199244,114,61105.10328295719,10,1,EUA,2.0,0,3,2,1,0,0,0,0,1,8040.377891502931,0
26,14381.293151570657,63,527253.8904700493,12,1,Brasil,13.75,0,5,3,3,0,0,0,0,2,118331.34822701782,0
44,6376.561256538138,101,1832388.9843956127,17,0,Alemanha,5.0,1,14,4,4,0,0,1,1,8,200618.1498063398,1
18,10808.418621025878,113,1339584.54801357,16,1,Alemanha,13.75,0,2,3,3,0,1,0,1,0,309813.4610682018,0
40,14473.157213242832,61,1839743.5175238154,1,0,EUA,5.0,0,5,1,2,1,0,0,0,4,316317.6027865689,0
27,13666.636242194374,57,897840.0571635762,4,1,Brasil,13.75,0,5,1,1,0,0,1,0,3,310392.6358954077,0
59,10457.76408015006,3,1873887.9195181297,8,1,Alemanha,13.75,0,0,1,1,1,0,0,1,0,297857.5153953091,0
69,12763.694927020424,101,931290.0327355613,6,1,Alemanha,13.75,0,3,2,1,0,1,0,0,3,139988.19911396704,0
42,12428.581318950273,95,416466.9015924856,10,0,Brasil,13.75,0,2,2,2,1,0,0,0,0,49982.0500083486,0
20,11103.036177807255,99,311272.9937270502,18,1,Brasil,13.75,0,3,3,4,1,0,0,0,1,74819.56617677884,0
23,11156.661125381679,119,1987685.5079397382,13,0,Brasil,2.0,1,11,3,2,0,0,0,0,7,609347.5374679016,0
23,20941.709739027843,45,674386.696334396,5,1,Brasil,13.75,0,7,2,2,1,0,0,1,4,175841.1233096722,0
19,15237.243615725203,15,328505.5203819995,12,1,Brasil,13.75,1,13,4,5,1,0,1,0,8,99646.20828369207,1
35,21922.60367004857,17,26732.7774725968,18,2,Brasil,2.0,0,2,1,1,0,0,0,0,0,5116.92968014501,0
40,10012.147468317995,15,578283.4373939486,8,0,Brasil,13.75,0,4,1,2,0,0,0,0,2,123037.63334062247,0
19,11660.133612447411,5,1779341.1257690527,14,0,Brasil,13.75,1,8,3,2,0,1,0,0,5,608655.1300190715,0
29,6671.4969388934105,86,1072678.5481478304,15,2,EUA,13.75,1,12,3,3,1,1,0,1,8,200674.2788772523,1
39,8761.73279164171,46,1268545.7525346603,5,0,Brasil,5.0,1,12,4,5,0,0,0,0,7,322222.9205535788,0
54,19607.652594650004,11,1845558.2967421606,5,1,Brasil,13.75,1,14,5,5,1,0,0,1,9,417093.43266700365,1
37,9911.862840632974,64,1030551.4370329882,17,1,Brasil,5.0,0,5,2,2,1,1,0,0,2,141366.1440237411,0
56,19677.125200577837,92,1678176.893246703,13,1,Brasil,5.0,1,8,5,4,1,1,0,1,4,527581.0039052168,0
41,7026.5509572804385,14,654428.2233719438,17,1,Brasil,13.75,1,8,5,5,1,1,1,1,5,92720.61125606434,1
65,7786.123863706893,39,1954432.7070540276,11,0,Brasil,5.0,0,5,1,1,1,0,0,0,3,217433.07688119367,0
37,10635.075115906315,67,166839.60828978027,1,2,Brasil,13.75,0,3,1,1,0,0,0,0,2,27996.877751491644,0
18,11745.000313283288,55,1452410.7557713967,13,1,EUA,13.75,0,2,1,1,0,1,0,0,2,371607.9228365193,0
18,15692.349169800518,116,1324526.9106529858,18,0,Brasil,13.75,0,2,2,1,0,0,0,0,0,423715.51029838267,0
34,13803.081668745064,42,391426.2966431257,6,1,Brasil,13.75,0,4,2,2,0,1,0,0,3,64071.48437192467,0
18,10334.738970623888,75,783799.5577046066,13,0,Brasil,2.0,0,4,3,4,0,0,0,1,2,212497.61121140118,0
69,11466.736773927574,94,632529.9423862428,11,1,EUA,2.0,0,2,1,1,0,1,0,0,1,218304.24921244968,0
62,10723.7483208612,102,198040.8079816658,19,1,EUA,13.75,0,6,2,3,0,0,0,0,3,38407.96148529284,0
47,8341.38505869708,5,1173728.165672174,9,0,Brasil,13.75,0,2,1,2,0,0,0,0,1,344536.09139599244,0
58,8448.148253593514,52,1987402.9926746793,13,0,Brasil,13.75,1,9,4,5,0,0,1,1,5,352875.8752179047,1
64,16111.535565733639,22,1123580.4006962446,15,0,Brasil,13.75,1,14,3,2,1,0,0,1,8,224861.4562115625,0
20,4687.340288291441,77,1095067.2146899304,11,0,EUA,13.75,1,11,5,4,1,0,0,0,7,307923.61686429527,0
63,18469.434789780218,44,90224.27763555115,16,1,Brasil,13.75,1,9,4,4,0,1,1,1,5,27993.6248326893,1
28,10628.023097591073,115,287048.244493744,17,2,EUA,13.75,1,10,5,5,1,0,0,0,5,39879.046963946916,1
41,8909.96557443136,115,1031305.9873134993,5,0,Alemanha,13.75,0,6,1,1,1,1,1,1,4,178485.26878508413,0
39,14959.037162789076,85,1970505.3427263019,14,0,Alemanha,13.75,0,6,3,3,0,0,0,0,4,633097.3159474907,0
61,17940.866336588468,59,1754449.3935690993,15,1,EUA,13.75,0,1,3,4,1,0,0,0,0,538369.1389948211,1
62,16470.529766415828,101,687016.1515326033,9,1,Brasil,5.0,1,9,4,3,1,0,1,0,5,101874.04974831999,1
43,14007.408197439563,25,1090578.4659139737,14,1,Brasil,13.75,0,0,3,2,1,0,0,0,0,230579.73992553278,0
30,16347.453958887343,116,1109877.4222857319,10,2,Brasil,13.75,0,3,1,1,0,1,1,0,3,206349.97463404213,0
18,5134.009691424536,21,1373867.6193967445,13,1,Brasil,13.75,0,0,2,3,0,0,0,0,1,284804.8723181796,0
41,9912.677834047407,92,1378686.2620658858,17,0,Brasil,13.75,0,2,1,1,0,1,0,0,1,332719.0161162968,0
27,8355.319759900622,64,1581687.0518880878,1,0,Brasil,13.75,0,5,3,4,1,0,1,0,4,206836.9031875188,0
52,16898.5549248607,105,59692.33943096795,14,0,Brasil,13.75,1,12,4,4,1,0,0,1,7,12321.76240493901,0
41,10466.087924304453,68,1887923.579368517,12,1,Alemanha,13.75,0,2,1,1,0,0,0,0,1,522239.75285349827,0
45,15381.626227128221,93,149423.4715186007,7,1,Brasil,13.75,0,7,2,2,1,0,1,1,3,22395.0472154753,1
53,14143.427769954551,47,957558.6218391105,3,0,Brasil,2.0,0,6,1,1,0,0,0,0,3,270552.37596002844,0
33,8550.772255345277,35,1839962.759954495,1,2,Brasil,13.75,0,6,3,3,0,0,0,0,3,262264.46761255444,0
57,9652.167160094861,87,980460.9701698488,13,2,EUA,13.75,0,1,2,1,0,1,0,0,0,324674.11468820454,0
33,17175.270763258904,7,136637.3001239025,2,2,Alemanha,2.0,0,7,1,2,0,0,0,1,3,41044.9252540757,0
34,8898.069405262346,56,466187.63942575903,9,0,Brasil,13.75,1,13,4,4,0,1,0,0,7,151407.26722106215,1
68,12499.470440781915,116,1161546.8431831612,18,0,Brasil,2.0,1,13,4,4,1,0,0,1,9,385331.3280069132,1
32,8869.83485469422,52,184844.61961894843,4,0,Brasil,13.75,0,1,2,3,1,1,0,1,1,31148.998417512692,1
33,10744.191252336557,110,853119.0827244199,16,1,EUA,5.0,1,9,4,5,1,0,1,0,5,87472.3264583251,0
32,11815.352224120112,46,664895.5997208958,6,1,Brasil,13.75,0,0,2,2,1,0,0,1,0,197600.08029545343,0
51,8868.533958810034,9,1632263.1793702366,3,2,EUA,13.75,1,12,3,4,1,1,1,0,7,343155.6082817711,1
28,8158.212184064474,58,229162.55728754392,11,0,EUA,13.75,1,11,5,5,1,0,0,0,7,74936.34469368632,0
18,13145.093347109769,23,1368768.9158159846,5,1,Brasil,13.75,0,7,3,3,0,0,0,0,3,188880.6823603672,0
32,8621.050364835295,3,819112.2510430592,1,1,EUA,13.75,0,6,2,2,0,1,0,0,3,248100.63110211908,0
43,8757.36977720531,61,1179623.8541399338,8,0,EUA,5.0,0,3,3,3,0,0,0,0,1,332732.2800460053,0
68,8243.787425192117,9,419008.226121884,19,0,Brasil,13.75,1,9,4,5,1,1,0,0,5,105778.85168615145,1
21,11688.367814674726,53,1223310.3326756347,4,1,Brasil,13.75,0,4,3,3,1,0,1,1,3,217361.45541710212,1
60,15774.806537599365,68,1351215.6775580642,9,1,Brasil,13.75,0,6,1,2,0,0,0,1,5,433604.7794288222,1
22,18026.114545249067,49,149760.81367554486,3,2,Brasil,5.0,0,7,2,1,0,0,0,0,3,51344.22326110118,0
52,9096.327656024885,89,1650445.0924900447,5,2,Alemanha,2.0,0,3,3,3,0,0,1,0,3,429594.6699308545,0
30,20601.243173324845,70,1723895.6846476004,16,2,Brasil,2.0,1,10,5,4,0,0,1,1,5,218105.43168661295,1
27,7981.180557172816,48,136472.57080876146,8,1,Brasil,13.75,1,10,5,5,1,1,0,1,5,30589.14956309104,1
28,16334.194093311478,82,1210343.1013135987,6,0,Brasil,13.75,0,6,2,2,0,0,0,1,4,211355.19119101364,0
35,9113.21418393823,109,1192082.8789747318,3,2,Brasil,13.75,0,1,2,3,0,0,0,0,0,186392.6227070878,0
51,8516.306920519959,7,34792.239618202206,16,2,Brasil,13.75,0,2,1,2,0,0,1,0,2,10523.615464137794,0
56,9020.975372862446,99,691269.3637723431,8,1,Brasil,13.75,0,1,2,2,0,0,0,1,0,213313.99978065075,0
58,11790.209201403524,31,1938162.3076003578,13,1,Brasil,5.0,0,3,1,1,0,0,0,0,2,346622.1570457367,0
59,14319.888684134441,102,1115346.9970147985,5,1,Brasil,13.75,1,10,4,5,0,0,0,1,5,250639.48448630297,0
67,14679.472151619288,56,1867091.487455595,6,2,Brasil,13.75,0,6,1,1,0,0,0,0,3,414902.2106834539,0
40,8224.059938608447,96,1354532.8253959941,3,0,EUA,13.75,0,0,1,2,0,0,0,1,1,320620.7615542579,0
24,8041.362849954925,99,66497.1312643201,8,1,EUA,13.75,1,14,5,5,1,0,1,1,8,16290.166914887404,1
56,8333.445226545811,61,164649.26411630018,4,2,Brasil,13.75,1,13,5,4,1,0,1,1,9,35927.07855516318,1
20,11554.582390457956,92,1447136.1211811716,17,1,Brasil,2.0,0,5,2,3,0,0,0,0,4,362153.443111536,0
29,11159.3775832365,108,1113589.9028343486,8,1,Brasil,13.75,0,0,3,4,1,0,0,0,1,344568.2175613878,1
24,8199.29815172082,5,263031.8125537527,19,2,Brasil,2.0,0,1,2,2,0,0,0,0,0,57333.82353221593,0
66,13078.414776252976,30,1231984.7299236965,14,0,Brasil,13.75,0,1,3,2,1,0,0,0,0,266761.6474381267,0
43,21050.27523334127,22,1622471.8475307103,9,0,Brasil,5.0,1,14,5,5,0,1,1,1,8,263725.16055391025,1
50,9981.138152659394,17,1508435.0359638978,12,1,Brasil,5.0,1,8,5,5,0,0,0,0,5,326747.7243144201,0
54,10265.952715185866,10,499863.2954638133,13,0,Brasil,5.0,0,4,1,2,0,0,1,0,1,147759.88550432643,0
65,14238.646281297475,71,523807.9836455274,8,1,Brasil,13.75,0,3,2,2,0,0,0,0,1,169720.74596662124,0
32,9764.73483305282,68,1935997.2321532064,3,0,Brasil,13.75,0,4,2,3,0,0,0,1,1,268931.1366910595,1
19,14675.85792687273,42,1775935.5562839052,15,1,Brasil,13.75,0,2,2,2,0,0,0,1,1,354288.7156366632,0
58,9125.82917288384,27,643491.2557174353,19,1,Brasil,2.0,0,4,3,2,0,0,0,0,3,200593.86618427065,0
24,19328.478430309206,7,1649868.4344413267,4,1,Brasil,13.75,1,14,5,5,0,1,0,0,10,537097.8197003495,1
49,13379.099890369178,23,331859.6741677654,2,0,Brasil,13.75,0,1,1,1,0,0,0,0,1,33273.63767249858,0
21,9519.908203693154,75,401713.79163986316,5,0,Brasil,13.75,1,13,4,5,1,0,0,1,9,47573.151268095535,1
37,9645.233202122905,117,370580.1471522372,2,0,Brasil,13.75,1,12,3,4,0,0,1,1,7,75155.75095720495,1
67,9944.80098916786,8,184564.3422768952,7,0,Brasil,13.75,1,8,3,2,1,1,0,1,4,24346.941218032025,0
53,17490.998664995495,8,1710809.4511610973,11,0,Brasil,13.75,1,8,5,4,0,1,1,0,5,455443.67649127345,1
49,6924.995969594866,101,1161825.727427105,12,0,EUA,13.75,0,2,1,2,0,0,0,0,0,367797.1732050249,0
45,9328.233318161982,5,525322.6240629378,4,1,Brasil,5.0,1,13,3,2,1,1,0,1,7,155328.5408197081,0
30,9753.357772298295,71,1698823.5151279124,3,0,Brasil,13.75,0,6,3,3,1,0,0,1,4,254635.68130705066,1
18,11937.248132972249,86,1607267.0511917123,8,1,Brasil,13.75,1,11,3,2,1,1,1,1,8,535981.2520910974,1
52,10915.561229412822,100,210893.52107423363,18,0,Brasil,13.75,1,8,3,4,1,1,0,0,4,24723.573200950603,0
65,6035.088674438149,2,1291837.353732594,5,2,Brasil,13.75,1,13,4,3,1,0,1,1,7,243286.1228083971,1
47,10400.70926561813,88,1446448.8670362835,16,0,Brasil,2.0,1,8,3,4,1,1,1,1,6,180089.14128419515,0
53,11601.797267260126,51,1434496.400602068,12,1,Brasil,13.75,0,1,2,1,0,0,1,0,1,340914.11301071907,1
42,9487.608659680867,66,1449053.9886293358,9,1,Brasil,5.0,1,11,5,5,0,1,0,1,7,183391.385520886,1
33,14747.10195619066,112,347220.99344158435,8,1,Brasil,13.75,0,7,1,1,0,0,0,0,5,101762.28687372449,0
36,15677.633715014588,12,637022.0439948511,5,1,EUA,2.0,0,7,2,3,0,0,1,0,4,181837.79738785478,0
18,11686.453201082428,47,1689915.2319238803,19,1,EUA,13.75,1,13,4,3,1,1,0,0,7,563975.3266087367,0
22,12922.166347402917,106,1797799.5829528237,15,1,Brasil,13.75,0,4,1,2,1,0,0,0,3,241110.23559122736,0
68,3355.7760106029164,55,565585.8842640918,11,1,EUA,13.75,0,2,1,1,0,0,0,1,2,143583.40853283674,0
39,10315.588911352672,26,55808.837193727355,13,0,Alemanha,13.75,1,8,5,5,1,1,1,0,5,12696.759665790323,1
41,16019.286767031652,102,1720936.2248605553,13,1,Brasil,13.75,0,1,1,2,1,0,0,0,0,301909.82491288456,0
60,10306.25366728289,120,760412.7572719144,17,2,Brasil,13.75,0,3,2,3,0,1,0,0,3,253670.03852071564,0
62,9050.953294432156,45,665632.4763602734,16,1,EUA,13.75,0,5,2,1,0,1,0,0,4,219129.7345866535,0
69,21110.755704123723,62,700529.362580365,17,1,EUA,13.75,1,14,4,3,1,1,0,1,8,216140.25407262676,1
54,19276.30876078322,70,837235.8836956066,19,0,Brasil,13.75,1,9,3,2,1,1,0,1,5,263931.53826672613,1
53,13870.29964992863,87,762750.577093293,14,2,Alemanha,2.0,0,1,2,1,0,0,1,0,0,152336.43075542053,0
53,16555.642445920188,2,1137197.4892757852,7,0,Brasil,13.75,0,1,3,4,0,0,0,1,0,154534.38533947116,0
21,3096.258328167689,26,167091.15421139848,9,0,Brasil,13.75,1,11,4,4,1,1,1,0,7,49747.59341086975,1
53,8849.794237485174,14,1943364.986673945,2,1,Brasil,13.75,0,0,1,1,1,1,0,0,0,360746.3425840521,1
69,10120.168507307393,82,1873537.558599601,19,1,Brasil,13.75,0,1,2,2,0,1,0,0,1,217436.33261949412,0
35,11056.079604532215,102,1869469.2267648433,6,2,Brasil,13.75,0,3,3,2,1,0,1,1,1,552659.9833980403,0
67,10040.22391610415,57,1759762.4719230079,1,0,Brasil,13.75,1,11,5,4,1,1,0,0,6,231577.50374092412,1
33,2000.0,32,1324049.3413416422,7,1,Brasil,13.75,0,6,2,2,0,0,0,0,3,409043.4120058522,0
58,13544.09847483424,62,450006.0398693804,16,0,Brasil,13.75,1,12,5,5,0,0,0,0,9,66647.56884965325,0
35,14174.616513122426,115,108472.13942128087,2,1,Brasil,13.75,0,0,2,1,0,0,0,0,1,20332.542533875298,0
39,18407.595166359926,78,207648.91891571556,4,1,Brasil,13.75,0,1,2,1,1,0,1,0,0,53458.911874356054,0
19,8846.762940900146,30,654745.0759265551,14,1,Brasil,13.75,0,4,2,2,0,1,0,1,2,97303.19668575964,0
38,8519.347368880392,13,1012727.220736613,11,1,Brasil,13.75,0,5,3,2,1,0,0,1,4,204878.86422695313,0
53,2000.0,40,1986573.61165774,9,1,Brasil,13.75,1,11,4,4,0,0,1,1,7,247712.02507068482,0
61,10825.732653636456,31,876532.5486712523,5,1,Brasil,13.75,1,10,4,4,1,1,0,1,7,116469.41989061431,1
56,15604.447124248687,37,1054045.7200778397,3,1,Brasil,13.75,0,1,3,3,0,0,0,1,0,312293.4246986768,0
64,9552.928551229123,45,1393362.9219042803,2,1,Brasil,13.75,0,5,3,3,0,1,0,0,3,383857.0999459403,0
56,20573.779274174594,102,369660.6011911146,10,1,Brasil,13.75,0,1,2,1,1,0,0,0,0,88860.22484425454,0
46,10973.620656841906,86,1866325.7331088888,10,2,Alemanha,13.75,0,6,1,1,1,0,0,0,5,565316.3037144609,0
43,12587.969137154223,59,1062778.865627041,7,1,Brasil,13.75,0,6,2,3,1,0,0,0,3,346227.8241135185,0
38,6547.587677673625,28,559750.1277475195,15,2,EUA,13.75,0,5,2,2,0,1,0,0,3,149650.0121254319,1
34,13148.881380701117,61,1870866.8828142926,5,0,Brasil,5.0,0,2,1,1,0,0,0,0,2,622278.6383291314,0
33,4082.7208205892193,19,1254646.7309323107,8,0,Brasil,13.75,0,4,3,2,0,0,0,0,2,156962.61485165806,0
48,14774.79182005258,43,972542.5651859288,18,1,Brasil,13.75,1,12,5,5,1,1,0,1,9,177121.45002730022,1
68,14897.712704941649,59,1164510.2608219406,6,0,EUA,13.75,1,10,5,4,1,1,1,1,7,296634.0732185868,1
26,17437.16569734604,16,1499121.415621401,11,1,Brasil,13.75,1,11,4,4,0,1,1,0,7,248445.52129478668,1
48,7920.125124929245,69,317530.62734897714,8,0,Brasil,13.75,1,12,3,3,0,1,1,1,7,82919.59511928263,1
31,12642.248473189677,44,1731012.5570994182,4,2,Brasil,13.75,0,6,3,3,0,0,0,1,5,572660.3284125449,1
66,14255.266237546017,113,1919418.5524934437,7,1,Alemanha,13.75,0,6,3,2,0,0,0,0,5,315581.0656737765,0
54,13769.126553321239,66,1138329.3069826483,2,1,Brasil,5.0,0,1,1,1,0,0,0,1,0,295850.29909540113,0
19,8538.802899460596,10,1367718.9851272202,15,1,Brasil,5.0,0,2,3,3,0,0,0,0,2,425604.5648502109,0
69,2432.072441775439,47,1721068.6268840192,9,0,Brasil,13.75,0,1,2,2,1,0,0,0,0,401383.84464144666,0
65,13387.841187537924,19,755873.156518836,19,2,Brasil,5.0,1,14,3,3,1,1,0,0,8,256292.99947686217,0
63,11390.001286760322,84,1985735.2718159726,19,1,Brasil,5.0,0,3,1,1,1,0,0,0,3,319796.70089348254,0
31,9733.317628154238,93,1364197.7249207264,5,0,EUA,13.75,1,9,3,2,1,0,0,1,5,255279.01723505039,1
50,15055.781454861864,89,853757.4097323844,19,2,Brasil,13.75,0,1,3,3,1,0,0,1,0,92050.92089936965,0
52,11820.321847382267,81,1357902.570253238,3,1,Brasil,13.75,0,2,1,1,1,1,0,1,0,196636.16070000813,0
56,6723.219788928803,51,1048143.2647017385,12,1,Alemanha,13.75,0,7,3,4,1,0,0,0,5,147826.0828433573,0
64,4274.190843615113,115,232166.7273613467,7,2,Brasil,5.0,0,0,2,2,0,0,1,0,0,65599.46652903775,0
68,7484.146939467339,13,1593771.956490944,5,2,EUA,13.75,1,14,5,4,0,1,1,1,9,393781.9471472896,1
37,21572.049179067144,63,1133107.404703335,12,2,Brasil,13.75,0,2,3,4,0,0,0,0,0,375564.4431218426,0
19,14891.107095731091,109,1593732.6601690385,4,1,Brasil,13.75,1,13,4,3,1,1,1,1,8,172567.33514182037,1
68,12754.449367900048,16,318274.76133125694,19,1,Brasil,5.0,1,9,5,5,1,0,0,1,6,83919.76783948523,1
58,11273.356291256781,118,1081330.7420335435,13,0,EUA,5.0,1,12,3,3,1,1,0,0,9,127556.61930758128,1
36,11010.428240210256,53,1535582.3017036966,15,2,Alemanha,13.75,1,14,3,4,1,0,0,0,9,325990.1215618865,1
54,16668.783933436378,35,1976726.0895056888,10,1,Brasil,13.75,0,6,2,3,0,0,1,1,4,471657.982733106,1
35,10037.617032386273,100,1769950.5800066649,1,1,EUA,13.75,1,11,3,4,1,0,0,0,6,431255.0502598449,1
33,14307.68164273717,59,1730055.7578506724,3,2,Brasil,5.0,0,2,1,1,1,0,0,0,1,279401.967584604,0
21,10606.288198833623,39,502445.674911332,18,2,Brasil,5.0,0,2,2,1,0,0,0,1,0,123039.5087383377,0
29,19760.62652734025,67,1677589.3574010043,16,2,Alemanha,13.75,0,4,3,2,1,0,0,0,1,438834.83747621556,0
46,14969.154030313215,73,346869.7423104965,12,1,Brasil,13.75,0,0,2,2,0,0,0,0,0,117542.10561066456,0
24,16982.227258734503,104,404234.25245138275,16,0,Brasil,5.0,0,4,3,3,0,0,0,1,1,118684.64888848955,0
31,9662.360901247044,61,229132.32004950932,11,2,EUA,13.75,0,3,3,3,0,1,0,1,1,57623.84887284399,1
29,16232.544450269688,50,1716617.0961204364,11,1,Brasil,5.0,0,7,3,3,0,0,0,0,4,197179.90801236202,0
52,10749.690298421237,53,225426.44793812418,14,2,Brasil,13.75,0,1,2,2,0,0,0,0,0,73718.62412918675,0
22,12440.139295731396,46,284841.84469257,17,1,EUA,13.75,0,2,2,2,1,0,0,1,2,39988.62430510617,0
34,18540.190682477834,52,499315.4286639478,19,2,Brasil,13.75,0,0,3,3,0,0,0,0,0,74743.46236276664,0
59,7828.899772974323,29,1149598.1941500755,11,1,Brasil,5.0,0,5,2,1,0,1,0,0,4,317397.7656173455,0
49,12812.990925221602,5,1761558.5687478022,4,2,Alemanha,13.75,0,3,3,4,0,0,0,1,2,476104.37406799314,0
27,13752.021034074907,67,842274.0289585806,10,0,Brasil,13.75,0,1,2,3,0,1,0,0,0,252879.26539280682,1
60,14080.01752320324,74,1097109.0388916526,19,2,Brasil,13.75,0,0,2,2,0,0,0,1,0,258101.4808596707,0
34,10196.862027626139,95,341313.9059149334,4,0,Brasil,13.75,0,7,1,2,0,0,0,0,4,80323.95438999626,0
22,20345.056403232324,75,539232.2532366053,11,0,EUA,13.75,1,10,5,5,0,0,0,1,7,96800.72804566198,1
62,6820.272458638959,81,276512.2673466921,7,1,Alemanha,13.75,0,2,1,2,1,0,1,0,2,83701.75283713061,0
59,17835.54155452988,40,825738.5012855086,9,1,Brasil,13.75,0,0,2,3,0,0,0,0,1,199713.95665667448,0
