Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
67,6402.6278088564995,109,210394.42807471767,6,0,EUA,5.0,0,2,2,2,0,0,1,0,1,0.0,0
59,12725.911527516224,119,887384.8779411071,2,1,EUA,13.75,0,2,3,3,0,0,0,0,0,0.0,0
55,6686.59283394853,77,54525.943085441104,6,1,Brasil,5.0,0,2,2,2,0,0,0,0,2,0.0,0
62,12662.46050038689,113,1544087.460558435,10,1,Brasil,13.75,0,1,1,1,0,0,1,0,1,0.0,0
59,17496.543296600437,2,1286040.0256733056,5,1,Brasil,5.0,1,10,3,3,0,0,0,1,6,62299.48873780055,1
35,10875.907210895783,20,1402400.3407772288,12,0,Brasil,5.0,1,8,5,5,1,1,1,1,5,13794.039784616181,1
37,7314.067480116055,119,949949.3581825081,6,0,Alemanha,13.75,1,10,4,5,0,0,0,0,6,87926.63372493436,0
65,11492.048747180079,95,1816189.7288172476,6,0,Brasil,13.75,0,5,1,2,1,0,0,0,4,0.0,1
42,8672.115567685874,9,825019.327236493,8,0,Brasil,2.0,1,11,3,3,1,1,0,1,7,71728.10918889001,1
55,14378.036010525879,21,1033029.2988262832,17,1,Brasil,13.75,0,6,1,2,0,0,0,0,5,0.0,0
30,11408.045009908587,8,1393625.5523185525,18,1,Brasil,13.75,1,11,4,3,1,0,0,0,8,52348.00896131865,1
21,18839.053006658294,39,1045915.6757799654,11,1,Brasil,2.0,1,11,4,4,0,0,1,1,8,46538.866945992806,1
31,16651.958382709352,37,386777.93935349263,1,2,Brasil,2.0,1,14,5,5,1,0,1,1,10,28976.806674156116,1
50,11387.677982074389,29,640970.5299093749,7,1,Brasil,13.75,0,5,1,1,1,0,0,0,4,0.0,0
45,14862.436271892362,83,193665.99159622248,8,1,EUA,13.75,0,0,2,3,0,1,0,0,0,0.0,1
69,10427.054363348618,35,870900.8594624227,3,0,Brasil,13.75,0,1,2,1,0,0,0,0,0,0.0,0
54,12135.827540660674,109,1222690.2652417927,19,1,Brasil,13.75,1,13,4,3,1,1,0,1,7,57901.43512259043,1
25,10554.263214598752,38,245874.5890955899,16,0,EUA,13.75,0,2,3,2,0,0,0,0,2,0.0,0
61,15065.823839398836,90,1264868.3717255567,8,1,Brasil,13.75,0,3,1,2,0,1,0,1,3,0.0,0
51,17731.95310683831,75,1786815.5581066976,6,2,Alemanha,13.75,0,1,3,4,0,1,0,0,0,0.0,0
61,15194.592828764573,100,682070.228641184,2,1,Brasil,13.75,0,4,3,4,1,0,1,0,3,0.0,0
22,15687.746405141423,35,451845.8614754515,12,0,Brasil,13.75,0,4,3,2,1,0,0,0,3,0.0,0
22,15692.133748942917,68,1787082.067045387,6,2,Brasil,5.0,0,0,2,3,1,1,0,0,0,0.0,0
48,14205.02368933884,3,1386971.0194361217,14,0,Alemanha,13.75,1,12,5,5,0,1,0,1,8,49456.87813789981,1
62,7442.855363158928,109,219735.78743254216,7,2,Brasil,5.0,0,0,2,2,0,0,0,0,0,0.0,0
26,18803.886077666,111,822142.7846028475,9,2,Brasil,5.0,0,6,1,1,0,0,1,1,5,0.0,0
59,19217.6433067937,12,1351438.303511552,7,1,EUA,13.75,0,6,1,2,0,0,0,0,4,0.0,0
49,11064.481586746526,32,1153023.9112011548,15,0,Alemanha,13.75,0,7,3,4,1,0,0,0,4,0.0,0
50,10517.208339135272,47,1240908.7675062474,12,2,Alemanha,2.0,1,8,5,5,0,1,0,0,6,65057.43254544332,1
20,14449.646611661501,63,1138598.996208113,17,1,Brasil,5.0,0,7,2,1,1,0,0,0,4,0.0,0
47,14203.25134073402,26,1598142.1169567315,15,0,Brasil,5.0,0,6,2,1,1,0,0,0,3,0.0,0
67,11192.215724987926,43,647649.6440259875,15,1,Brasil,13.75,0,2,2,1,1,1,1,0,1,0.0,1
29,6999.897377649583,107,1419840.0723197325,14,1,Brasil,13.75,1,11,4,4,1,1,0,1,8,33954.757759066924,1
46,13222.804762999109,77,1982248.0905636256,11,0,Brasil,5.0,0,2,3,3,0,0,0,1,2,0.0,0
20,14205.74615270218,44,786018.1269845489,11,0,EUA,5.0,0,2,3,2,0,0,0,0,0,0.0,0
43,14903.284592155189,38,1584186.1459640383,13,0,Brasil,13.75,0,3,2,3,0,1,1,0,3,0.0,1
47,13397.17108941683,29,499757.3819009804,13,0,EUA,13.75,1,13,4,4,1,1,0,1,7,60255.85885749151,0
26,10915.539406552363,55,570974.4574452582,8,0,Brasil,13.75,0,1,2,2,0,1,0,0,1,0.0,0
43,15976.008158025114,52,1870379.1096252508,7,0,Brasil,13.75,0,0,3,3,1,0,0,0,0,0.0,0
19,12263.393990263674,115,61617.328934890684,13,0,Brasil,13.75,0,5,1,1,1,0,0,0,2,0.0,0
20,10140.307942541118,19,442680.41627305024,11,0,Brasil,13.75,1,9,3,4,1,1,0,1,7,68748.39471497084,1
63,11277.386471817115,35,971012.1886458861,19,2,Brasil,13.75,0,6,1,2,1,0,0,0,5,0.0,0
21,5016.123870100072,48,809676.767191331,6,1,Brasil,13.75,0,4,3,4,1,0,0,0,3,0.0,0
42,11271.032703285844,105,1262047.7651577122,8,1,Alemanha,5.0,1,9,5,4,1,1,0,0,6,62448.87931936082,1
68,14753.746079498675,91,393516.88021716004,19,1,Alemanha,13.75,1,13,3,3,1,0,0,1,8,19718.115063571444,1
30,13359.13208855692,110,150388.53869337737,5,0,Brasil,5.0,0,0,1,2,1,1,0,1,0,0.0,0
56,18082.656691924745,60,744973.4616314665,10,2,Brasil,13.75,0,1,1,2,0,0,0,0,0,0.0,0
61,10948.100343937183,31,1053466.93186692,1,1,Brasil,5.0,1,12,3,3,1,1,1,1,8,51150.74653724734,1
52,13949.252652213265,3,1128383.6557989735,12,1,Brasil,5.0,0,5,1,1,0,0,0,1,3,0.0,0
40,15170.960705223088,35,1206972.111849509,7,2,Brasil,5.0,0,0,2,3,0,0,0,0,0,0.0,0
26,21371.428033149634,88,1101837.3715654945,8,1,Alemanha,5.0,0,6,3,2,0,1,0,0,3,0.0,0
19,12579.061964470562,52,499046.4222326634,18,1,Alemanha,13.75,0,2,2,1,1,0,0,0,0,0.0,0
58,7823.251284543907,71,1531453.9745783135,7,2,Brasil,2.0,0,0,1,1,0,1,0,1,1,0.0,0
61,15391.715013421128,51,184682.72086140316,14,2,Brasil,13.75,1,12,5,5,0,0,1,0,8,62902.718387856956,1
48,19462.909423873825,56,404724.2203088441,18,2,Brasil,2.0,0,0,3,2,0,0,1,0,1,0.0,0
61,10709.805159093514,99,1481362.237948037,4,0,Brasil,13.75,0,5,3,2,0,1,0,0,2,0.0,0
64,15364.326154425664,21,566655.0068694509,10,2,EUA,13.75,1,8,5,5,1,1,0,1,4,96767.03570433968,1
19,16914.91222091568,1,992012.1488027164,11,1,Brasil,5.0,0,5,1,2,0,0,0,0,2,0.0,0
49,16068.262175880614,108,661123.5043025621,11,1,Brasil,5.0,0,4,1,1,0,0,0,0,2,0.0,0
35,12502.234089894311,53,1018892.6111158463,19,0,Alemanha,13.75,1,8,5,5,1,1,0,1,6,63018.39886242219,1
30,9206.104967147416,6,699845.0418952565,1,0,EUA,5.0,0,1,1,2,0,0,0,0,0,0.0,0
63,11674.881807945658,103,1988473.8999130402,2,0,Brasil,13.75,0,5,2,1,1,0,1,0,3,0.0,0
22,13834.401815510522,98,721380.4028227119,9,1,Brasil,13.75,0,0,2,2,0,0,0,0,1,0.0,0
59,15632.890096366917,82,1257828.3406213145,17,0,EUA,5.0,0,4,3,3,0,0,0,1,2,0.0,0
61,13335.780191996157,62,1777803.0031252461,5,0,Brasil,13.75,1,10,3,4,0,1,1,0,6,65981.60580042383,1
27,10480.368133837692,89,1279490.6387858533,2,2,Brasil,13.75,0,6,2,3,1,0,0,1,4,0.0,1
60,14221.518624599075,79,1136055.9376681212,4,1,EUA,2.0,0,0,3,4,0,0,0,0,0,0.0,0
42,15440.340270971281,47,1142766.6149648544,7,1,Brasil,13.75,1,9,5,5,0,0,1,0,5,36157.99922602739,1
51,13518.440225657921,96,997956.8147375372,17,1,Brasil,13.75,1,12,3,4,1,0,0,0,8,96700.324903792,1
54,8655.251541846701,106,1617084.9987948656,3,1,Brasil,13.75,0,3,3,2,0,0,1,1,3,0.0,0
47,11274.37586113124,113,110343.9159391501,9,0,EUA,13.75,1,14,4,5,1,1,0,1,9,27032.34571593003,1
24,15791.283105649867,50,1771408.516779362,1,1,EUA,5.0,0,5,3,2,1,0,0,0,2,0.0,0
23,6467.928765022105,82,1176721.5182888291,16,1,Alemanha,13.75,0,3,1,2,1,0,0,0,1,0.0,0
20,3627.2879104353633,31,1699257.7102989391,3,0,Brasil,5.0,0,4,2,1,0,0,0,1,2,0.0,0
30,18032.331400576084,64,30681.478062975002,19,1,Brasil,13.75,0,1,2,3,0,0,0,0,1,0.0,0
20,14045.661020087518,29,1739860.0438836191,16,1,Brasil,13.75,1,8,3,2,1,1,0,1,4,41853.8421625954,1
43,14426.920010080426,15,249073.66315480106,1,1,Alemanha,13.75,1,8,5,5,1,1,0,1,4,99167.38252364265,1
41,7692.732105491776,58,1445223.8327208743,12,0,Brasil,13.75,0,3,1,2,1,1,0,1,3,0.0,0
23,14950.112253866151,23,838877.571846809,6,1,Brasil,13.75,0,1,3,2,0,0,1,0,1,0.0,1
60,13100.994750273458,38,1365334.0582848697,3,1,Brasil,2.0,0,0,1,2,1,1,0,0,1,0.0,1
66,5662.689688606411,41,1260097.5779779546,7,1,Brasil,13.75,0,1,2,2,0,1,0,1,0,0.0,0
59,17697.13365709543,75,335159.12866381125,3,2,Brasil,13.75,0,7,2,3,0,0,0,0,3,0.0,0
29,12634.733294474916,15,1034081.391250628,13,2,Brasil,13.75,0,1,2,2,0,0,0,0,0,0.0,0
66,10415.664135682924,87,561688.6416571361,16,1,Brasil,5.0,0,1,1,2,0,0,0,1,0,0.0,1
53,10488.04101605913,3,1125269.3172675448,14,0,EUA,13.75,0,0,1,1,0,1,0,0,1,0.0,0
19,3939.1123782704935,83,1478626.5332751595,9,1,Brasil,2.0,0,4,3,4,0,0,0,0,2,0.0,0
28,14373.346398525453,1,171704.24501785744,8,1,Brasil,2.0,0,7,1,2,0,0,0,0,4,0.0,0
56,13047.428828982902,88,1036367.2228267404,15,1,Brasil,13.75,0,1,2,3,0,0,1,0,0,0.0,0
51,11223.679470667621,113,1239083.3433168943,19,2,EUA,13.75,0,1,1,1,1,1,0,0,0,0.0,0
43,17113.94082980669,75,597781.2326584555,13,1,Brasil,13.75,0,2,1,2,0,0,0,0,2,0.0,0
35,6464.563924016617,94,1906476.9307640542,14,1,Alemanha,13.75,0,5,3,3,0,1,0,0,4,0.0,0
38,9612.91009452954,114,1045402.6227585907,11,0,Brasil,13.75,0,5,2,1,0,0,0,1,4,0.0,0
53,8599.966980958456,11,373209.00879340613,18,1,Alemanha,5.0,0,2,2,3,0,0,0,0,1,0.0,0
57,10884.820080913789,60,224498.6409805752,3,1,EUA,13.75,1,14,5,4,1,0,1,0,10,55443.54846191401,1
69,12269.880101028892,103,1087902.5028390773,4,1,Brasil,2.0,0,7,2,1,1,0,0,0,5,0.0,0
63,13720.05409524542,65,756724.3784425886,3,1,Brasil,2.0,1,8,5,5,1,1,1,1,6,61499.810474467165,1
61,10612.106187579531,76,393168.72455908544,13,1,Alemanha,13.75,1,14,3,2,0,0,1,1,9,16700.49344281321,1
39,8490.577059380425,4,71089.98870369142,16,1,Brasil,13.75,1,13,5,5,1,0,0,1,9,21388.629997324842,1
47,18744.027799081778,25,1137534.1592753811,13,2,EUA,13.75,1,12,4,5,1,1,1,1,8,22383.410710306096,1
67,21646.560767154275,72,1201214.4712989873,10,1,EUA,13.75,0,4,2,2,0,0,0,0,1,0.0,0
60,12573.146687528102,79,292187.17635112227,18,2,Brasil,5.0,1,14,3,4,0,1,0,1,10,65473.50627334381,1
47,8972.87853191653,43,1207458.7190429056,8,1,Alemanha,13.75,1,14,3,4,1,1,0,0,8,30803.977469725174,1
25,17901.816524169175,94,1904425.781868121,7,1,Brasil,13.75,0,6,1,1,0,0,0,1,5,0.0,0
51,6212.971574686139,40,1956808.2638795814,17,1,Brasil,13.75,1,13,4,4,0,1,1,0,9,44357.00355594645,1
64,10660.90670118069,96,1778100.94374844,6,1,Alemanha,13.75,0,5,1,1,0,0,0,1,4,0.0,1
26,9215.531794614793,108,1616086.3758631237,15,1,Brasil,13.75,0,6,2,3,0,1,1,0,5,0.0,0
68,7361.857798198045,99,426641.9950595292,9,1,Brasil,13.75,1,14,3,3,1,1,1,1,8,95077.31564492066,1
37,10879.903068312922,85,321306.01316690096,10,1,Brasil,13.75,1,10,5,4,1,0,0,1,6,28900.065016016928,1
57,8543.31168330414,95,895445.7285478554,8,2,Brasil,13.75,0,4,3,3,1,0,0,0,2,0.0,0
42,12050.617856594617,100,1243067.1851239193,7,0,Brasil,5.0,0,2,1,1,0,0,0,0,0,0.0,0
36,12108.708670689855,91,1702850.5811766721,5,1,Brasil,13.75,0,6,2,1,0,0,0,0,3,0.0,0
22,9514.673105912083,44,471606.4518622351,18,1,Brasil,5.0,1,12,4,5,0,1,1,0,8,16177.39536328811,1
28,10517.946573624522,72,964499.3220354618,16,0,Brasil,13.75,0,3,1,2,0,0,0,0,2,0.0,0
32,11076.604128385157,59,1298406.0814941234,15,2,EUA,13.75,1,14,3,4,1,1,1,1,10,42870.75685863573,1
25,15239.384244477707,23,896731.7705234941,10,1,Brasil,13.75,0,2,2,2,0,1,0,1,2,0.0,0
36,11406.282395743257,62,913845.4173877757,1,1,Brasil,13.75,0,6,1,1,1,1,1,1,5,0.0,1
40,15298.80696314439,23,457983.1504462753,6,1,Brasil,2.0,1,13,3,2,0,1,0,0,8,71225.74222281208,1
44,14343.251934218622,106,1973455.2007730412,15,1,Alemanha,13.75,0,7,1,1,0,0,0,1,3,0.0,0
57,14286.122787602968,58,955634.6339808123,2,0,Brasil,5.0,1,8,3,3,1,1,0,0,4,72431.66699561184,0
49,17551.383881383896,55,1070156.4713569288,12,1,EUA,13.75,1,10,4,3,0,1,1,0,5,55014.37379647358,1
43,7522.436481016361,33,444932.9896607898,1,1,Brasil,5.0,0,3,3,3,0,0,0,0,1,0.0,0
44,10107.267574771546,77,1033132.069480319,15,2,Brasil,13.75,1,8,4,3,1,0,0,1,5,37961.87120678578,0
36,19053.19520119828,63,518145.6214832704,13,1,Brasil,13.75,0,6,3,2,0,1,0,0,3,0.0,0
67,10970.73399764293,103,412649.1402530982,1,1,Brasil,13.75,0,4,3,2,0,1,0,0,2,0.0,0
59,2000.0,116,558687.2793764395,1,2,Brasil,5.0,0,3,1,2,0,0,0,0,1,0.0,0
46,11188.12662740846,60,15491.700525509164,4,2,Brasil,13.75,1,9,5,5,0,1,0,1,5,13016.036841269643,0
56,12539.758120653,99,1144600.712883351,14,1,Brasil,13.75,0,3,2,3,0,0,0,0,3,0.0,0
58,2000.0,61,781085.210990458,17,0,EUA,13.75,0,4,3,4,0,1,0,1,3,0.0,1
50,17335.742559551793,80,1798391.1481959212,13,1,Brasil,13.75,0,6,2,1,0,0,0,0,5,0.0,0
36,9145.15014453759,76,91007.27548891716,12,1,Brasil,13.75,1,13,3,3,1,1,1,1,8,77593.08551837687,1
54,13314.252460750062,61,95968.5987029427,6,1,Brasil,13.75,0,5,2,3,1,0,0,0,2,0.0,0
36,11096.07381862375,95,1772888.299452041,19,0,EUA,13.75,0,2,1,1,0,1,0,0,0,0.0,0
50,6846.594323183834,69,262022.83798663906,16,1,Brasil,13.75,1,9,5,5,1,0,0,1,6,94388.86255750786,0
64,7717.96746145832,114,14298.60720676359,16,1,Brasil,13.75,0,1,2,3,1,0,0,0,1,0.0,1
33,8259.668654289811,104,366038.5887888974,12,1,EUA,13.75,0,1,2,3,0,1,0,0,1,0.0,1
40,16342.687636734552,108,1649513.5884442322,13,0,Brasil,13.75,0,6,3,2,0,0,0,1,5,0.0,0
24,11409.847247599393,89,1607401.0246926034,1,1,Brasil,13.75,0,6,1,2,0,0,0,0,4,0.0,0
43,9912.537933793014,21,686863.0995784675,18,1,EUA,2.0,1,9,5,5,1,0,1,0,6,61938.0739838887,0
49,8261.564349639075,3,1339381.5253471055,2,0,Brasil,5.0,0,2,3,4,1,0,0,0,0,0.0,0
29,16784.600886104505,48,1019426.9175982972,2,1,EUA,13.75,0,5,3,4,0,0,0,1,4,0.0,0
25,17856.80509009435,10,1810422.6297933531,1,0,Brasil,2.0,0,2,1,1,0,0,0,0,1,0.0,0
22,16738.975594826723,87,122282.71608067042,10,1,Brasil,5.0,0,3,1,1,0,0,0,0,1,0.0,0
59,13969.749356616667,81,1628226.4661858974,1,1,Brasil,13.75,0,7,2,2,0,0,0,0,3,0.0,0
45,13159.320167482847,42,349491.3521606455,14,1,Brasil,13.75,1,8,3,2,1,0,0,1,4,86400.5582385583,1
22,7136.248728096394,99,789325.585889201,8,1,EUA,13.75,1,13,5,4,1,1,0,1,8,30463.878978106382,1
66,11016.72349315577,89,391994.7313551841,1,0,Brasil,13.75,0,4,3,3,0,0,1,0,1,0.0,0
43,9264.559186614253,66,1408202.6750923367,14,0,Brasil,5.0,1,14,3,2,0,1,1,1,8,23203.41957044652,1
22,4697.951564061161,91,1359869.0977089829,10,2,Brasil,13.75,0,4,2,1,0,1,0,0,2,0.0,0
39,16228.173676661463,46,1100316.2273810636,19,1,EUA,5.0,0,3,3,4,0,1,0,0,1,0.0,0
32,9216.680214430899,9,1399344.443239274,8,2,EUA,13.75,0,1,3,2,1,0,0,1,1,0.0,1
30,16783.76762974123,49,1282733.9134033008,2,2,Brasil,5.0,1,9,3,4,1,1,0,1,7,49194.3858381176,1
45,15526.985603040048,4,1555119.6908116934,4,2,Brasil,13.75,0,6,1,2,1,0,0,0,4,0.0,0
50,14226.871906533675,60,486419.23606819194,12,1,Brasil,13.75,0,6,1,2,0,0,0,0,3,0.0,0
60,14451.536287052735,90,863536.1037320339,9,0,EUA,13.75,1,13,5,5,1,0,0,0,9,77590.91640950419,1
40,9538.74447170517,96,311736.79341491516,1,2,Brasil,5.0,1,8,4,4,0,1,1,1,4,54043.59424107162,1
50,19431.40060516266,29,864891.1927981861,8,0,Brasil,5.0,0,5,2,1,0,0,0,0,2,0.0,0
60,12172.501723812196,86,1406366.585326479,17,1,Brasil,13.75,0,3,1,1,0,0,1,0,1,0.0,0
35,13207.726740474816,47,1385868.4099608597,16,2,EUA,13.75,0,0,2,1,1,0,1,1,0,0.0,0
67,9403.694665733445,77,1421759.5375569363,15,1,Brasil,13.75,0,1,2,1,0,1,0,1,0,0.0,0
47,8275.33895689216,87,624447.3820022695,9,0,Brasil,5.0,0,3,3,2,0,0,0,0,2,0.0,0
43,13909.184035237693,63,1327805.8078439385,8,1,Brasil,13.75,0,3,3,4,0,0,0,0,2,0.0,0
33,12870.053983755142,31,741257.975981987,14,2,Brasil,13.75,0,4,3,4,1,0,1,0,2,0.0,1
30,8842.59053638969,51,1889539.1717490493,12,2,Alemanha,5.0,0,2,1,2,0,0,0,0,2,0.0,0
56,6246.293124898384,41,693299.0681018741,15,1,EUA,13.75,1,14,3,3,1,0,1,0,9,89458.76291136222,1
50,6920.307650689811,36,1210006.2857483323,4,2,EUA,13.75,1,10,3,2,1,1,0,1,5,19907.646315303635,1
43,16784.534868364426,117,1502789.9712424304,4,0,Brasil,13.75,0,1,1,1,0,0,0,1,1,0.0,1
65,9546.984741399714,40,1813750.783762419,2,0,Brasil,2.0,0,7,1,1,0,0,0,0,3,0.0,0
18,10644.365817296664,95,881477.9208732827,4,1,Brasil,13.75,1,8,3,3,1,1,0,0,6,23502.058272692197,0
66,17801.36103503625,60,727365.3653344532,18,0,Brasil,5.0,0,6,3,4,1,0,0,0,3,0.0,0
55,7511.397754054341,15,865756.0688800121,15,1,EUA,13.75,0,2,2,2,1,0,0,1,2,0.0,0
19,9092.020697131773,78,654155.7395840639,8,0,Brasil,13.75,0,3,1,2,1,0,0,1,1,0.0,0
66,8924.932685757227,99,1311309.7352339549,10,1,Brasil,13.75,0,0,1,1,1,1,0,0,0,0.0,0
23,18472.273924664158,88,1866106.3603770824,2,0,Brasil,5.0,1,14,5,5,1,1,1,1,9,53918.89539871252,1
63,19973.534002329656,30,260881.30291383984,9,0,Brasil,2.0,0,4,1,1,0,0,0,0,2,0.0,0
67,15006.252901608685,30,1126234.9088926122,16,2,EUA,13.75,1,13,4,4,1,1,0,0,9,37598.33556998761,1
55,15133.53889661696,27,1796320.9634670587,12,0,Brasil,5.0,1,13,3,3,1,0,0,1,9,59179.80801192033,1
59,9678.579988589076,113,209227.94386547492,5,0,Brasil,13.75,0,6,2,2,1,0,0,0,5,0.0,0
41,19789.31394761713,40,992792.167424899,7,0,EUA,2.0,1,11,4,3,0,1,1,1,8,69717.70500400389,1
35,13070.785017434648,78,1731806.8957622878,15,2,EUA,13.75,1,11,5,5,1,0,1,1,6,17911.073091612554,1
44,15412.44105779896,45,1801899.9013070439,13,1,EUA,13.75,1,13,4,4,0,1,1,1,8,40623.15984817669,1
58,11577.900244916184,111,1033560.8006943038,8,1,Brasil,13.75,0,0,1,2,0,0,0,0,0,0.0,0
25,10927.869650689558,75,59654.250090757734,19,0,Brasil,2.0,0,4,2,3,0,0,0,0,2,0.0,0
45,18652.16903838447,47,220221.96507136512,19,1,Brasil,13.75,0,7,3,3,1,0,0,0,5,0.0,0
27,14158.894718953228,108,1177566.323030055,5,0,Brasil,13.75,0,2,2,3,0,0,0,0,1,0.0,0
34,17805.501844281527,90,256478.62686802645,18,1,Brasil,13.75,1,11,5,5,1,1,0,1,6,99278.88278838876,1
46,13021.312686980178,56,307341.37605342886,17,1,Alemanha,5.0,1,12,3,2,1,1,1,1,8,97558.51428267416,1
23,8606.533854307638,54,1546513.0245864068,7,2,Brasil,2.0,1,13,3,4,1,0,0,1,8,24575.935208178867,1
31,9666.628268486049,85,1503877.1965652457,14,0,EUA,13.75,1,9,4,3,1,0,0,1,7,83120.5218094317,1
39,12411.860969858442,9,1687117.791256689,15,1,EUA,13.75,0,2,2,1,1,0,0,0,2,0.0,0
23,9493.999135826693,118,220412.92164715027,17,0,EUA,5.0,0,5,2,3,0,1,0,0,3,0.0,0
43,7570.1543654892375,111,404308.31338266726,3,1,EUA,13.75,0,2,2,3,0,0,0,0,1,0.0,0
56,16805.6681271481,65,1667593.2454187148,13,0,Brasil,5.0,0,2,3,3,0,0,0,0,2,0.0,0
29,9820.519716705952,108,1444964.3413086063,11,2,EUA,13.75,1,11,3,2,0,0,1,1,6,87164.70170560689,1
52,12552.770991165282,70,1613852.6943778,3,0,Brasil,13.75,0,4,3,4,0,1,0,0,3,0.0,0
31,13184.534359542418,1,1979593.893066765,6,1,Alemanha,13.75,0,3,2,1,1,0,0,1,3,0.0,1
39,9647.387498717726,86,1730218.8962498473,6,0,EUA,13.75,0,5,3,3,0,0,0,0,3,0.0,0
68,17803.197865234957,115,1045721.869191023,6,1,Brasil,13.75,0,7,1,1,1,0,0,0,5,0.0,1
40,7531.432955181549,118,628428.6877465423,6,1,Alemanha,13.75,1,14,5,5,1,0,0,0,8,28468.096775777372,1
65,13046.501054323084,13,1143656.4072836551,6,0,Brasil,13.75,0,2,2,2,0,0,1,0,0,0.0,1
24,12984.470825506334,38,1280787.2349665603,14,2,Brasil,13.75,0,4,2,1,0,0,0,0,2,0.0,0
57,11782.981588543409,113,677271.1611066457,11,1,Brasil,5.0,1,13,3,4,1,1,0,0,8,26634.73690605548,1
67,6812.34954691207,45,1544164.7045945101,16,0,Alemanha,5.0,1,13,5,5,1,1,1,0,7,56790.56455031609,1
42,15483.270207453857,105,194580.04738919463,19,1,Alemanha,5.0,1,12,5,5,0,0,0,1,7,75606.6233505478,1
30,14974.042681338386,40,1560991.7728566027,7,1,Brasil,5.0,1,8,5,5,1,1,0,1,4,72677.81189970905,1
38,9297.725885635135,95,73677.05217707746,6,1,Brasil,13.75,0,7,1,2,0,0,0,0,4,0.0,0
58,14829.948828821447,15,1000952.4608357655,11,1,Brasil,5.0,1,9,3,4,1,0,0,1,5,73587.33995051584,1
27,13499.630745203103,50,1724258.5623317,4,0,Brasil,2.0,1,13,3,3,0,1,0,1,9,69472.125058915,0
26,6877.551418555567,2,182125.59530258115,1,2,Brasil,13.75,0,1,3,4,0,0,0,0,1,0.0,0
32,8584.28434171457,53,1040300.4836233977,9,0,Brasil,5.0,0,0,2,1,0,0,0,1,1,0.0,0
69,16553.125779558315,95,327188.96353301953,13,0,Brasil,13.75,1,13,5,5,1,1,0,1,7,42400.38184200567,1
19,13237.664740568202,26,1790683.3426212613,8,1,EUA,13.75,0,5,3,2,0,0,0,0,2,0.0,0
42,9742.788216757495,66,1666367.598796924,2,0,Brasil,13.75,1,8,3,3,1,1,0,1,4,63017.31590113863,0
30,8566.096435309431,75,1868495.3141540405,16,0,Brasil,5.0,0,2,2,1,0,0,0,0,0,0.0,0
51,9938.424807538317,33,1751214.859644886,19,1,Brasil,13.75,1,13,4,3,1,1,0,0,8,64177.44780331746,1
68,10222.081880489182,82,1475741.0866333214,8,2,Brasil,13.75,1,14,4,3,0,1,0,0,9,6638.643417499727,1
51,8616.147869482993,85,377929.4992211206,12,0,Brasil,13.75,1,9,5,5,1,0,0,0,6,55067.60262821021,1
52,5032.943550466791,59,611980.2051811124,11,1,Brasil,13.75,1,9,3,2,0,0,1,0,7,33476.48309809707,0
55,16560.053145603142,95,998741.7650329347,9,0,Brasil,13.75,0,3,1,1,0,1,0,0,3,0.0,0
20,15882.534690445773,26,1181904.5952143,10,1,EUA,13.75,0,0,1,2,0,0,0,0,0,0.0,0
59,6906.978192772562,94,1566544.9566732878,1,1,Brasil,2.0,0,3,3,4,1,0,0,0,1,0.0,0
23,12545.24518225467,103,461649.66009225126,19,1,Brasil,13.75,0,7,1,1,1,0,0,0,5,0.0,0
65,8391.047189140932,21,265272.0143524569,17,1,Brasil,13.75,0,1,1,1,0,1,0,0,1,0.0,0
66,10953.73110709386,49,970394.2394813359,4,1,Brasil,13.75,0,6,3,2,0,0,1,0,3,0.0,0
36,10620.933680505374,80,324104.40763711196,12,1,Brasil,2.0,0,4,1,2,0,0,1,0,2,0.0,0
20,10288.66313712851,71,1390536.2366358489,8,1,Brasil,13.75,0,4,1,1,0,0,0,0,1,0.0,0
35,20011.788336305144,86,1155505.4712825175,16,1,Brasil,13.75,1,10,3,3,1,0,0,0,7,79271.7094310685,0
56,10238.697261295238,71,1484804.5160675806,1,1,Brasil,5.0,0,1,1,1,0,0,0,1,0,0.0,1
26,8766.944699732301,66,136238.75371366576,9,2,Brasil,13.75,0,2,1,1,1,0,0,0,2,0.0,0
69,8949.674282011809,37,1929748.1452839656,11,2,Brasil,13.75,1,14,3,2,0,1,0,1,10,45827.69432395,0
29,16175.107825607021,14,10011.017984718608,12,1,Brasil,13.75,1,12,3,2,1,1,0,1,8,58755.283787788634,1
22,5391.59067322826,72,657630.4058769342,9,2,EUA,13.75,0,0,1,2,0,0,0,0,0,0.0,0
20,8949.50833425792,93,1362473.2387988172,6,1,Brasil,13.75,0,3,1,2,0,0,0,1,1,0.0,0
28,17787.291360446136,108,99832.72698561658,9,0,Brasil,13.75,0,1,3,3,0,0,0,0,1,0.0,0
47,12975.944751990588,7,175865.66690163783,6,1,Brasil,13.75,1,14,5,5,1,1,1,1,9,61387.269643760046,1
21,12767.688020144453,38,162596.06008415838,6,0,Alemanha,2.0,0,0,2,2,1,0,0,1,1,0.0,1
